time_idx,group_id,electricity_demand,hour,day_of_week,solar_generation,wind_generation,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168
4499,single,229890.108,16.0,0.0,1579.219,288.67,220046.732,211532.172,269821.148,194511.74166666667,30051.360252588318,214377.95141666668,41324.47754479955
4500,single,238165.556,17.0,0.0,1537.306,364.816,229890.108,219532.694,279992.5,195276.6556666667,30729.414695493884,214140.26665476192,41117.99627574761
4501,single,244775.72,18.0,0.0,1439.694,399.128,238165.556,224570.084,282911.296,196053.02491666668,31592.146608194307,213891.29674999998,40842.581572137686
4502,single,249868.134,19.0,0.0,1289.652,381.74,244775.72,228159.838,281758.118,196894.92641666668,32637.09075002143,213664.29927380956,40561.691096249415
4503,single,253710.808,20.0,0.0,1121.761,462.273,249868.134,231509.624,278927.384,197799.43875,33820.60314574387,213474.47794047618,40314.98563349336
4504,single,255444.01,21.0,0.0,834.497,591.749,253710.808,232632.86,276162.12,198724.48808333333,35063.501998780936,213324.3792738095,40116.28840999582
4505,single,252103.598,22.0,0.0,515.528,588.863,255444.01,229208.898,269130.63800000004,199674.95266666668,36309.64433857758,213201.05719047622,39953.475797777726
4506,single,242909.212,23.0,0.0,187.425,533.432,252103.598,222304.66,258659.252,200628.89849999998,37403.58322565628,213099.70576190477,39832.160003966266
4507,single,230803.718,0.0,1.0,12.464,503.534,242909.212,214105.164,247897.776,201487.42149999997,38151.723231913646,213005.9555238095,39742.72199600647
4508,single,221225.996,1.0,1.0,-3.103,582.831,230803.718,206927.078,238006.424,202183.19458333333,38542.106324438966,212904.20517857143,39674.680217673966
4509,single,205964.742,2.0,1.0,-2.927,633.01,221225.996,195105.32,222841.822,202778.9828333333,38728.6916486943,212804.3216785714,39632.20553783088
4510,single,188634.274,3.0,1.0,-3.012,727.715,205964.742,180838.738,205490.186,203231.45875,38698.565381855544,212703.86286904762,39627.999954329876
4511,single,173982.232,4.0,1.0,-3.147,973.441,188634.274,168115.078,189674.286,203556.27275,38534.81085805746,212603.53005952382,39667.69196977292
4512,single,162240.91999999998,5.0,1.0,-3.019,1065.09,173982.232,158643.108,178141.96,203800.73750000002,38318.19819080375,212510.12497619048,39740.4148056064
4513,single,154590.448,6.0,1.0,-2.998,898.439,162240.91999999998,152521.978,169902.098,203950.64633333334,38140.476487720356,212415.47592857142,39841.56588834737
4514,single,149938.466,7.0,1.0,-2.935,715.144,154590.448,148955.548,164472.306,204036.83258333334,38021.36113202425,212324.3351547619,39956.74781569268
4515,single,148480.938,8.0,1.0,-2.986,662.962,149938.466,148505.642,162850.514,204077.7875,37959.930163231955,212237.82420238093,40076.52753318829
4516,single,152210.11,9.0,1.0,-2.012,714.805,148480.938,152936.882,165868.956,204076.7581666667,37961.50289516147,212152.29101190477,40197.714276952975
4517,single,158610.326,10.0,1.0,79.862,870.214,152210.11,159952.128,172882.924,204046.47600000002,38004.33693605821,212070.98835714287,40305.55439282655
4518,single,170151.388,11.0,1.0,594.36,1153.459,158610.326,172431.278,185691.646,203990.56758333332,38072.94976071775,211986.03241666668,40403.572193417014
4519,single,183433.834,12.0,1.0,1120.582,982.236,170151.388,184838.952,200834.69,203895.57216666665,38157.866199603304,211893.5308809524,40481.84549848203
4520,single,195621.996,13.0,1.0,1423.78,518.906,183433.834,196321.482,215913.176,203837.02558333334,38189.441409341765,211789.95435714288,40532.53909552586
4521,single,207596.288,14.0,1.0,1637.777,660.533,195621.996,208585.862,230740.004,203807.88033333336,38195.692869878105,211669.17352380953,40550.40733115394
4522,single,220017.34,15.0,1.0,1668.104,897.749,207596.288,220046.732,244826.64,203766.6480833333,38190.84460005668,211531.41330952378,40524.53517461599
4523,single,231106.828,16.0,1.0,1557.97,943.617,220017.34,229890.108,256641.944,203765.42341666666,38190.300315628694,211383.7389047619,40447.60882547229
4524,single,239796.632,17.0,1.0,1492.415,809.105,231106.828,238165.556,264587.58,203816.12008333334,38227.277681118314,211231.7441666667,40324.30856896588
4525,single,246957.998,18.0,1.0,1390.04,758.238,239796.632,244775.72,268086.226,203884.08158333332,38292.39457609165,211084.17900000003,40172.96259122665
4526,single,252351.398,19.0,1.0,1374.905,929.69,246957.998,249868.134,269683.622,203975.00983333334,38396.16706803936,210958.4157380952,40026.25011217291
4527,single,257326.348,20.0,1.0,1254.831,1198.512,252351.398,253710.808,271374.94,204078.47916666666,38528.334571421765,210855.24773809523,39896.10441056747
4528,single,260463.818,21.0,1.0,1020.556,1413.021,257326.348,255444.01,270749.236,204229.12666666668,38737.338346141994,210771.62516666664,39783.05786912906
4529,single,257590.098,22.0,1.0,770.992,1531.763,260463.818,252103.598,266838.384,204438.2853333333,39038.27446708981,210710.40244047617,39698.028075648814
4530,single,248459.824,23.0,1.0,231.739,1438.482,257590.098,242909.212,257544.276,204666.88950000002,39344.397429367884,210655.35311904762,39626.076347368136
4531,single,235863.062,0.0,2.0,9.094,1307.927,248459.824,230803.718,247153.708,204898.165,39594.48752266825,210601.279,39567.863741099776
4532,single,226583.714,1.0,2.0,1.3,1264.048,235863.062,221225.996,238603.858,205108.971,39751.565350702185,210534.0727738095,39514.96072819239
4533,single,210679.442,2.0,2.0,1.141,1303.096,226583.714,205964.742,222905.752,205332.20925000004,39860.904811275206,210462.52429761906,39474.69305159195
4534,single,192610.534,3.0,2.0,1.15,1287.349,210679.442,188634.274,205104.14,205528.65508333335,39875.77256268028,210389.74864285713,39462.883777897245
4535,single,177567.124,4.0,2.0,1.174,1703.313,192610.534,173982.232,190200.194,205694.33258333334,39810.734528539535,210315.3819404762,39484.669916070874
4536,single,166219.84,5.0,2.0,1.088,2079.299,177567.124,162240.91999999998,179394.894,205843.70308333333,39693.12857372439,210240.1850952381,39535.20504175892
4537,single,158226.21,6.0,2.0,1.307,2541.153,166219.84,154590.448,171225.128,206009.49141666666,39510.98397739997,210161.76215476188,39609.753733469806
4538,single,153223.906,7.0,2.0,1.15,2470.392,158226.21,149938.466,166349.608,206160.9815,39311.7328636039,210084.38764285712,39698.86474653584
4539,single,152096.4,8.0,2.0,1.151,2495.34,153223.906,148480.938,165235.3,206297.87483333334,39112.656016622735,210006.2584642857,39798.24379293222
4540,single,155683.73,9.0,2.0,1.845,2373.327,152096.4,152210.11,169061.26,206448.51908333332,38886.598695423214,209928.05072619047,39899.53103480582
4541,single,162389.43,10.0,2.0,83.152,2256.26,155683.73,158610.326,176489.336,206593.25324999998,38681.87412592664,209848.42257142861,39994.81305021608
4542,single,174753.394,11.0,2.0,524.214,2493.372,162389.43,170151.388,189638.808,206750.71591666667,38485.24928615805,209764.49455952382,40079.93889356335
4543,single,188733.93,12.0,2.0,1072.892,1892.888,174753.394,183433.834,204240.476,206942.46616666668,38306.01431963726,209675.8909047619,40141.10335259049
4544,single,203550.008,13.0,2.0,1421.845,1199.78,188733.93,195621.996,218914.684,207163.3035,38179.66189991505,209583.59003571427,40171.49289458119
4545,single,218499.476,14.0,2.0,1531.781,715.708,203550.008,207596.288,233962.022,207493.63733333335,38109.69672290886,209492.13363095236,40167.61186048408
4546,single,232695.256,15.0,2.0,1562.724,656.133,218499.476,220017.34,248380.824,207947.93683333334,38175.903664552025,209400.09466666667,40128.9030584757
4547,single,244895.554,16.0,2.0,1559.447,673.358,232695.256,231106.828,261666.456,208476.18333333335,38436.99164940713,209306.72819047616,40055.84593373129
4548,single,254178.672,17.0,2.0,1478.999,590.813,244895.554,239796.632,270961.34,209050.7135833333,38890.34526652153,209206.9013928571,39945.319792832895
4549,single,259340.664,18.0,2.0,1437.289,1039.543,254178.672,246957.998,275335.272,209649.96525,39490.86775774041,209107.00455952383,39810.715666832715
4550,single,263065.516,19.0,2.0,1283.559,1550.818,259340.664,252351.398,276765.756,210165.90966666664,40076.03973598563,209011.7985595238,39670.26209617783
4551,single,265095.552,20.0,2.0,1241.443,1920.103,263065.516,257326.348,277506.902,210612.33124999996,40622.34125718268,208930.24951190478,39544.02892970826
4552,single,265120.234,21.0,2.0,1102.128,2263.615,265095.552,260463.818,276768.416,210936.04808333333,41039.60069102011,208856.37242857146,39426.56437759899
4553,single,261436.456,22.0,2.0,725.048,2407.538,265120.234,257590.098,272365.75,211130.06541666668,41294.14399862502,208787.03801190475,39316.50955708755
4554,single,251399.962,23.0,2.0,223.051,3219.884,261436.456,248459.824,263281.0,211290.33033333335,41489.30057305779,208721.9826904762,39219.60136034592
4555,single,239995.814,0.0,3.0,9.238,3698.915,251399.962,235863.062,252329.562,211412.83608333333,41607.99386831071,208651.26222619048,39131.24424890014
4556,single,230982.662,1.0,3.0,1.287,4339.39,239995.814,226583.714,243484.342,211585.03408333333,41721.97834096114,208577.84705952383,39060.313085368274
4557,single,215427.156,2.0,3.0,1.145,5088.691,230982.662,210679.442,228361.044,211768.32358333332,41800.32309647071,208503.43229761906,39005.28351855171
4558,single,198094.99,3.0,3.0,1.086,4952.432,215427.156,192610.534,210740.71,211966.145,41806.17982419439,208426.4448690476,38978.60961342989
4559,single,183768.07,4.0,3.0,-3.045,4691.257,198094.99,177567.124,195052.332,212194.664,41710.65936423689,208351.17272619047,38986.32314316842
4560,single,173209.99,5.0,3.0,-3.08,3767.012,183768.07,166219.84,183091.156,212453.03675,41505.537592986555,208284.00449999998,39019.07934445608
4561,single,166010.928,6.0,3.0,-3.14,3115.275,173209.99,158226.21,174712.97,212744.29299999998,41190.329321929654,208225.1880357143,39064.70251063457
4562,single,161375.22,7.0,3.0,-2.93,2658.227,166010.928,153223.906,168886.598,213068.65625,40770.863016601405,208173.39016666668,39115.14081783696
4563,single,160655.502,8.0,3.0,-3.078,3035.066,161375.22,152096.4,167046.98,213408.2943333333,40281.673445392924,208128.6795833333,39164.57821084511
4564,single,164952.124,9.0,3.0,-2.776,3323.614,160655.502,155683.73,170513.016,213764.92358333335,39749.629609433396,208090.63507142858,39207.80446894439
4565,single,172836.16,10.0,3.0,86.337,3733.609,164952.124,162389.43,177566.352,214151.10666666666,39202.06588507576,208057.5345238095,39242.0511144494
4566,single,183458.13,11.0,3.0,529.863,3633.76,172836.16,174753.394,191635.562,214586.38708333333,38656.543229174385,208029.37861904764,39265.749116576015
4567,single,194743.098,12.0,3.0,1003.603,3093.229,183458.13,188733.93,207534.366,214949.08441666665,38305.80360070458,207980.70342857143,39291.253385351265
4568,single,205473.068,13.0,3.0,1262.662,2530.035,194743.098,203550.008,224063.772,215199.46641666666,38146.3078940983,207904.56492857143,39304.514682955676
4569,single,216342.21,14.0,3.0,1412.985,2221.906,205473.068,218499.476,240928.294,215279.59391666666,38122.78640282174,207793.90597619046,39284.91269353633
4570,single,226560.43,15.0,3.0,1470.108,2008.391,216342.21,232695.256,256674.016,215189.70783333332,38117.40729570167,207647.56023809523,39206.45620600197
4571,single,235930.148,16.0,3.0,1471.991,1842.03,226560.43,244895.554,268086.13,214934.0900833333,38015.34354494518,207468.31270238096,39049.49433201783
4572,single,244209.834,17.0,3.0,1487.822,1746.868,235930.148,254178.672,276139.88,214560.5315,37751.25794331987,207276.90804761904,38828.775347044495
4573,single,249546.588,18.0,3.0,1498.261,1543.195,244209.834,259340.664,281483.462,214145.16325,37349.096548199544,207086.84824999998,38566.94834315258
4574,single,252958.584,19.0,3.0,1437.03,1427.811,249546.588,263065.516,284601.556,213737.07675,36884.42351473274,206896.7478095238,38275.653946503364
4575,single,255089.708,20.0,3.0,1353.42,1212.113,252958.584,265095.552,286657.284,213315.95458333334,36350.57054354261,206708.39678571426,37967.602400537944
4576,single,255714.418,21.0,3.0,1132.316,1069.047,255089.708,265120.234,286957.202,212899.0444166667,35783.84365892037,206520.49454761905,37646.31973340106
4577,single,251226.184,22.0,3.0,722.409,1111.527,255714.418,261436.456,283211.412,212507.13541666666,35234.33175727436,206334.52559523808,37322.365551689596
4578,single,242677.138,23.0,3.0,221.858,1208.306,251226.184,251399.962,274462.27,212081.70741666667,34675.06287611237,206144.13733333332,37008.1123791177
4579,single,233155.966,0.0,4.0,7.699,1338.439,242677.138,239995.814,262289.632,211718.25641666667,34288.58637304972,205954.9401190476,36737.01188059024
4580,single,225388.734,1.0,4.0,-2.972,1294.519,233155.966,230982.662,252938.068,211433.26275,34071.07047205357,205781.52544047622,36537.7164737235
4581,single,211734.68,2.0,4.0,-3.086,1247.004,225388.734,215427.156,237012.578,211200.18241666665,33950.438765006526,205617.5413095238,36386.3150034704
4582,single,195848.418,3.0,4.0,-3.075,1070.318,211734.68,198094.99,217909.34,211046.32925000004,33938.81515610464,205467.0776309524,36307.89345342749
4583,single,182086.568,4.0,4.0,-0.407,885.384,195848.418,183768.07,200740.312,210952.72208333333,33979.16371092613,205335.7626190476,36302.51752237816
4584,single,171721.232,5.0,4.0,-0.629,966.736,182086.568,173209.99,188177.194,210882.65949999998,34039.33387284225,205224.72842857143,36345.15919499798
4585,single,164630.11,6.0,4.0,-0.508,1067.96,171721.232,166010.928,179202.586,210820.62791666668,34112.24999157836,205126.77627380955,36413.48894879717
4586,single,159963.296,7.0,4.0,-0.597,909.652,164630.11,161375.22,173205.898,210763.09383333335,34192.183242800624,205040.0353452381,36492.88306775538
4587,single,159157.4,8.0,4.0,-0.409,907.993,159963.296,160655.502,171327.666,210704.2636666667,34281.95012293288,204961.2103333333,36576.26371267354
4588,single,163248.034,9.0,4.0,-0.276,774.013,159157.4,164952.124,174362.032,210641.84274999998,34378.270117291766,204888.7682738095,36655.24317466716
4589,single,170256.542,10.0,4.0,50.207,796.498,163248.034,172836.16,181616.814,210570.839,34478.353136751895,204822.6135238095,36720.63804808526
4590,single,181476.318,11.0,4.0,367.545,858.034,170256.542,183458.13,192684.91,210463.35491666666,34604.8918890493,204754.99285714288,36774.04823795568
4591,single,195335.988,12.0,4.0,737.026,744.624,181476.318,194743.098,206114.338,210380.7794166667,34674.42922529876,204688.27504761904,36806.23126152789
4592,single,209000.42,13.0,4.0,1051.703,537.175,195335.988,205473.068,218360.248,210405.48316666667,34663.013109691805,204624.11820238098,36813.123821548885
4593,single,223093.072,14.0,4.0,1262.707,586.884,209000.42,216342.21,230504.02,210552.45616666667,34648.66522807241,204568.40494047615,36799.29099548657
4594,single,236477.952,15.0,4.0,1368.387,519.264,223093.072,226560.43,240960.648,210833.74208333332,34725.02976592738,204524.2921547619,36772.44687492576
4595,single,248213.544,16.0,4.0,1446.845,462.079,236477.952,235930.148,247965.078,211246.97216666667,34978.400473412534,204497.6094404762,36747.46759379248
4596,single,257728.396,17.0,4.0,1468.023,439.783,248213.544,244209.834,252270.962,211758.78033333333,35442.06357110907,204499.0884047619,36749.23244910766
4597,single,264414.714,18.0,4.0,1446.1,446.007,257728.396,249546.588,254260.898,212322.05374999996,36081.87371494251,204531.57313095237,36794.09825527765
4598,single,269364.212,19.0,4.0,1327.459,438.468,264414.714,252958.584,254539.108,212941.559,36867.863623464225,204592.01251190476,36884.503132312544
4599,single,273461.012,20.0,4.0,1143.103,481.346,269364.212,255089.708,253157.43,213625.1268333333,37782.81446795825,204680.25717857142,37022.192296919384
4600,single,274775.962,21.0,4.0,858.337,731.82,273461.012,255714.418,251754.24,214390.5978333333,38830.962294042365,204801.11183333336,37214.03032203474
4601,single,272253.262,22.0,4.0,379.635,996.92,274775.962,251226.184,246250.502,215184.82883333333,39893.335160308416,204938.14589285714,37429.72380840297
4602,single,263524.778,23.0,4.0,75.708,1022.726,272253.262,242677.138,237900.43,216060.9570833333,40936.53770309538,205092.92422619046,37654.66745853014
4603,single,251638.048,0.0,5.0,1.605,835.243,263524.778,233155.966,228262.752,216929.60875,41739.193661030105,205245.45010714282,37839.797477966546
4604,single,241259.324,1.0,5.0,-3.077,727.978,251638.048,225388.734,220744.774,217699.6955,42219.321195593635,205384.58877380952,37967.699805685086
4605,single,226294.05,2.0,5.0,-3.131,921.813,241259.324,211734.68,208737.454,218360.97008333332,42468.54327166535,205506.6991904762,38050.29577752168
