time_idx,group_id,target,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168,total_renewable_mw,net_load,high_demand_flag,peak_hour_flag,wind_generation_mw,solar_generation_mw
33112,0,166115.118,21,2,10,0,-0.707107,0.707107,-1.0,-0.0,164086.808,167393.808,167611.366,158610.331,153481.695,6139.722,159975.396,0,1,5298.873,840.849
33113,0,170068.626,22,2,10,0,-0.5,0.866025,-1.0,-0.0,166115.118,171110.706,169477.006,158557.052,153472.789,4975.599,165093.027,0,0,4910.426,65.173
33114,0,173048.544,23,2,10,0,-0.258819,0.965926,-1.0,-0.0,170068.626,174041.966,172552.38,158513.632,153476.31,4961.127,168087.417,0,0,4961.127,0.0
33115,0,169990.224,0,3,10,0,0.0,1.0,-1.0,-0.0,173048.544,171430.792,169184.916,158472.239,153479.264,5341.531,164648.693,0,0,5341.531,0.0
33116,0,163837.256,1,3,10,0,0.258819,0.965926,-1.0,-0.0,169990.224,164760.552,163097.814,158412.215,153484.057,4924.428,158912.828,0,0,4924.428,0.0
33117,0,155092.706,2,3,10,0,0.5,0.866025,-1.0,-0.0,163837.256,156227.474,153965.382,158373.745,153488.459,5086.776,150005.93,0,0,5086.776,0.0
33118,0,147184.806,3,3,10,0,0.707107,0.707107,-1.0,-0.0,155092.706,148002.034,144687.544,158326.463,153495.169,5447.985,141736.821,0,0,5447.985,0.0
33119,0,141251.426,4,3,10,0,0.866025,0.5,-1.0,-0.0,147184.806,141964.14,138508.006,158292.412,153510.034,5411.26,135840.166,0,0,5411.26,0.0
33120,0,138001.738,5,3,10,0,0.965926,0.258819,-1.0,-0.0,141251.426,138072.638,134695.116,158262.715,153526.364,5438.822,132562.916,0,0,5438.822,0.0
33121,0,136128.294,6,3,10,0,1.0,0.0,-1.0,-0.0,138001.738,136668.802,132705.944,158259.761,153546.046,5234.87,130893.424,0,0,5234.87,0.0
33122,0,136247.776,7,3,10,0,0.965926,-0.258819,-1.0,-0.0,136128.294,136278.058,131572.078,158237.24,153566.417,4806.283,131441.493,0,0,4806.283,0.0
33123,0,139399.6,8,3,10,0,0.866025,-0.5,-1.0,-0.0,136247.776,138671.84,134182.986,158235.978,153594.248,4448.769,134950.831,0,0,4448.769,0.0
33124,0,147721.738,9,3,10,0,0.707107,-0.707107,-1.0,-0.0,139399.6,146317.148,141328.124,158266.301,153625.3,3981.132,143740.606,0,0,3981.132,0.0
33125,0,161787.602,10,3,10,0,0.5,-0.866025,-1.0,-0.0,147721.738,160623.578,154277.886,158324.826,153663.357,3317.226,158470.376,0,0,3316.282,0.944
33126,0,171517.35,11,3,10,0,0.258819,-0.965926,-1.0,-0.0,161787.602,170325.318,163595.902,158373.327,153708.058,3081.164,168436.186,0,0,2977.631,103.533
33127,0,171988.07,12,3,10,0,0.0,-1.0,-1.0,-0.0,171517.35,171244.344,165804.64,158422.995,153755.209,3978.918,168009.152,0,0,2656.868,1322.05
33128,0,168377.878,13,3,10,0,-0.258819,-0.965926,-1.0,-0.0,171988.07,168631.76,165091.534,158453.984,153792.015,5457.645,162920.233,0,0,2538.331,2919.314
33129,0,165889.802,14,3,10,0,-0.5,-0.866025,-1.0,-0.0,168377.878,165554.674,164275.93,158443.405,153811.577,6116.578,159773.224,0,0,2586.306,3530.272
33130,0,164195.202,15,3,10,0,-0.707107,-0.707107,-1.0,-0.0,165889.802,162915.098,163258.866,158457.369,153821.183,6341.343,157853.859,0,0,2618.647,3722.696
33131,0,163500.342,16,3,10,0,-0.866025,-0.5,-1.0,-0.0,164195.202,162635.026,162981.42,158510.707,153826.757,6579.353,156920.989,0,0,2957.337,3622.016
33132,0,163793.174,17,3,10,0,-0.965926,-0.258819,-1.0,-0.0,163500.342,163361.802,163857.652,158546.761,153829.845,6429.816,157363.358,0,1,3199.838,3229.978
33133,0,163651.022,18,3,10,0,-1.0,-0.0,-1.0,-0.0,163793.174,163335.78,163818.808,158564.735,153829.462,6377.034,157273.988,0,1,3794.039,2582.995
33134,0,164279.774,19,3,10,0,-0.965926,0.258819,-1.0,-0.0,163651.022,162993.786,164994.45,158577.87,153828.463,6570.207,157709.567,0,1,4491.559,2078.648
33135,0,165613.098,20,3,10,0,-0.866025,0.5,-1.0,-0.0,164279.774,164086.808,168084.45,158631.453,153824.209,6330.117,159282.981,0,1,4935.741,1394.376
33136,0,167606.146,21,3,10,0,-0.707107,0.707107,-1.0,-0.0,165613.098,166115.118,170271.932,158695.049,153809.498,5673.644,161932.502,0,1,5124.12,549.524
33137,0,171286.126,22,3,10,0,-0.5,0.866025,-1.0,-0.0,167606.146,170068.626,171409.504,158757.175,153793.631,4611.58,166674.546,0,0,4598.053,13.527
33138,0,172571.084,23,3,10,0,-0.258819,0.965926,-1.0,-0.0,171286.126,173048.544,173659.9,158807.904,153792.896,4378.837,168192.247,0,0,4378.837,0.0
33139,0,169347.566,0,4,10,0,0.0,1.0,-1.0,-0.0,172571.084,169990.224,169808.164,158788.01,153786.415,4613.344,164734.222,0,0,4613.344,0.0
33140,0,162730.262,1,4,10,0,0.258819,0.965926,-1.0,-0.0,169347.566,163837.256,162972.594,158761.232,153783.674,4571.954,158158.308,0,0,4571.954,0.0
33141,0,154245.866,2,4,10,0,0.5,0.866025,-1.0,-0.0,162730.262,155092.706,153420.472,158715.108,153782.231,4583.217,149662.649,0,0,4583.217,0.0
33142,0,145685.07,3,4,10,0,0.707107,0.707107,-1.0,-0.0,154245.866,147184.806,144670.552,158679.823,153787.144,4486.238,141198.832,0,0,4486.238,0.0
33143,0,138988.414,4,4,10,0,0.866025,0.5,-1.0,-0.0,145685.07,141251.426,137921.562,158617.334,153793.183,4632.776,134355.638,0,0,4632.776,0.0
33144,0,134798.758,5,4,10,0,0.965926,0.258819,-1.0,-0.0,138988.414,138001.738,133485.652,158523.041,153799.533,4539.147,130259.611,0,0,4539.147,0.0
33145,0,132141.738,6,4,10,0,1.0,0.0,-1.0,-0.0,134798.758,136128.294,131241.842,158389.584,153807.349,4576.113,127565.625,0,0,4576.113,0.0
33146,0,131788.936,7,4,10,0,0.965926,-0.258819,-1.0,-0.0,132141.738,136247.776,130602.832,158223.477,153812.706,4557.914,127231.022,0,0,4557.914,0.0
33147,0,133526.038,8,4,10,0,0.866025,-0.5,-1.0,-0.0,131788.936,139399.6,132608.82,158037.692,153819.766,4585.096,128940.942,0,0,4585.096,0.0
33148,0,140473.036,9,4,10,0,0.707107,-0.707107,-1.0,-0.0,133526.038,147721.738,139559.614,157792.961,153825.226,4379.976,136093.06,0,0,4379.976,0.0
33149,0,152575.082,10,4,10,0,0.5,-0.866025,-1.0,-0.0,140473.036,161787.602,151730.72,157490.931,153830.663,4295.915,148279.167,0,0,4295.915,0.0
33150,0,162302.768,11,4,10,0,0.258819,-0.965926,-1.0,-0.0,152575.082,171517.35,160576.124,157107.076,153835.689,4189.975,158112.793,0,0,4166.216,23.759
33151,0,165811.604,12,4,10,0,0.0,-1.0,-1.0,-0.0,162302.768,171988.07,162604.632,156723.136,153845.966,4588.21,161223.394,0,0,4169.659,418.551
33152,0,167166.294,13,4,10,0,-0.258819,-0.965926,-1.0,-0.0,165811.604,168377.878,161344.518,156465.783,153865.056,5335.966,161830.328,0,0,3846.184,1489.782
33153,0,167572.43,14,4,10,0,-0.5,-0.866025,-1.0,-0.0,167166.294,165889.802,161137.028,156415.3,153899.709,6251.433,161320.997,0,0,3951.133,2300.3
33154,0,166536.496,15,4,10,0,-0.707107,-0.707107,-1.0,-0.0,167572.43,164195.202,160436.146,156485.41,153938.015,7067.438,159469.058,0,0,4617.235,2450.203
33155,0,166218.032,16,4,10,0,-0.866025,-0.5,-1.0,-0.0,166536.496,163500.342,160910.77,156582.963,153974.327,8006.823,158211.209,0,0,5730.97,2275.853
33156,0,166083.844,17,4,10,0,-0.965926,-0.258819,-1.0,-0.0,166218.032,163793.174,161199.632,156696.201,154005.917,8512.727,157571.117,0,1,6229.098,2283.629
33157,0,164637.238,18,4,10,0,-1.0,-0.0,-1.0,-0.0,166083.844,163651.022,161815.798,156791.645,154034.99,8755.569,155881.669,0,1,6747.778,2007.791
33158,0,163799.604,19,4,10,0,-0.965926,0.258819,-1.0,-0.0,164637.238,164279.774,162903.81,156832.737,154051.784,8455.756,155343.848,0,1,6710.668,1745.088
33159,0,164183.546,20,4,10,0,-0.866025,0.5,-1.0,-0.0,163799.604,165613.098,164952.42,156812.73,154057.116,7891.888,156291.658,0,1,6603.084,1288.804
33160,0,165333.11,21,4,10,0,-0.707107,0.707107,-1.0,-0.0,164183.546,167606.146,166310.994,156753.166,154052.54,6229.694,159103.416,0,1,5814.292,415.402
33161,0,166875.03,22,4,10,0,-0.5,0.866025,-1.0,-0.0,165333.11,171286.126,166094.526,156658.456,154046.719,3947.43,162927.6,0,0,3918.389,29.041
33162,0,167132.518,23,4,10,0,-0.258819,0.965926,-1.0,-0.0,166875.03,172571.084,167074.734,156474.66,154051.365,3090.504,164042.014,0,0,3090.504,0.0
33163,0,164029.306,0,5,10,1,0.0,1.0,-1.0,-0.0,167132.518,169347.566,163193.392,156248.053,154051.709,2820.977,161208.329,0,0,2820.977,0.0
33164,0,158884.288,1,5,10,1,0.258819,0.965926,-1.0,-0.0,164029.306,162730.262,158244.46,156026.459,154056.685,2589.384,156294.904,0,0,2589.384,0.0
33165,0,152376.202,2,5,10,1,0.5,0.866025,-1.0,-0.0,158884.288,154245.866,151163.386,155866.21,154060.493,2245.852,150130.35,0,0,2245.852,0.0
33166,0,144659.16,3,5,10,1,0.707107,0.707107,-1.0,-0.0,152376.202,145685.07,143468.368,155788.308,154067.712,2260.254,142398.906,0,0,2260.254,0.0
33167,0,138484.368,4,5,10,1,0.866025,0.5,-1.0,-0.0,144659.16,138988.414,137041.484,155745.561,154074.8,2278.642,136205.726,0,0,2278.642,0.0
33168,0,133897.916,5,5,10,1,0.965926,0.258819,-1.0,-0.0,138484.368,134798.758,132505.726,155724.559,154083.389,2506.359,131391.557,0,0,2506.359,0.0
33169,0,131642.668,6,5,10,1,1.0,0.0,-1.0,-0.0,133897.916,132141.738,129530.318,155687.024,154091.676,2495.007,129147.661,0,0,2495.007,0.0
33170,0,130128.198,7,5,10,1,0.965926,-0.258819,-1.0,-0.0,131642.668,131788.936,128475.956,155666.23,154104.249,2592.1,127536.098,0,0,2592.1,0.0
33171,0,130396.076,8,5,10,1,0.866025,-0.5,-1.0,-0.0,130128.198,133526.038,128330.228,155597.032,154114.084,2895.009,127501.067,0,0,2895.009,0.0
33172,0,133015.976,9,5,10,1,0.707107,-0.707107,-1.0,-0.0,130396.076,140473.036,130173.524,155466.617,154126.381,3221.032,129794.944,0,0,3221.032,0.0
33173,0,138314.306,10,5,10,1,0.5,-0.866025,-1.0,-0.0,133015.976,152575.082,135043.116,155155.906,154143.3,3915.075,134399.231,0,0,3915.075,0.0
33174,0,144761.69,11,5,10,1,0.258819,-0.965926,-1.0,-0.0,138314.306,162302.768,140695.84,154561.707,154162.771,4869.363,139892.327,0,0,4812.863,56.5
33175,0,149240.086,12,5,10,1,0.0,-1.0,-1.0,-0.0,144761.69,165811.604,146524.06,153830.829,154186.973,6549.029,142691.057,0,0,5333.964,1215.065
33176,0,151159.404,13,5,10,1,-0.258819,-0.965926,-1.0,-0.0,149240.086,167166.294,152357.936,153140.349,154203.14,8710.409,142448.995,0,0,5670.088,3040.321
33177,0,151317.484,14,5,10,1,-0.5,-0.866025,-1.0,-0.0,151159.404,167572.43,156550.268,152473.396,154196.006,9273.686,142043.798,0,0,5583.841,3689.845
33178,0,150911.664,15,5,10,1,-0.707107,-0.707107,-1.0,-0.0,151317.484,166536.496,158523.71,151796.106,154164.858,9916.884,140994.78,0,0,6192.745,3724.139
33179,0,150182.324,16,5,10,1,-0.866025,-0.5,-1.0,-0.0,150911.664,166218.032,158856.302,151145.071,154119.548,10646.932,139535.392,0,0,7140.432,3506.5
33180,0,148321.218,17,5,10,1,-0.965926,-0.258819,-1.0,-0.0,150182.324,166083.844,158540.034,150476.917,154067.917,10736.565,137584.653,0,1,7649.038,3087.527
33181,0,147335.562,18,5,10,1,-1.0,-0.0,-1.0,-0.0,148321.218,164637.238,156884.47,149736.807,154007.091,10902.359,136433.203,0,1,7746.078,3156.281
33182,0,146840.896,19,5,10,1,-0.965926,0.258819,-1.0,-0.0,147335.562,163799.604,155757.002,149015.904,153950.252,11303.414,135537.482,0,1,7966.855,3336.559
33183,0,148782.612,20,5,10,1,-0.866025,0.5,-1.0,-0.0,146840.896,164183.546,156204.934,148309.292,153897.18,10732.523,138050.089,0,1,7953.91,2778.613
33184,0,151893.728,21,5,10,1,-0.707107,0.707107,-1.0,-0.0,148782.612,165333.11,157260.71,147667.586,153853.0,8916.418,142977.31,0,1,7812.189,1104.229
33185,0,155391.562,22,5,10,1,-0.5,0.866025,-1.0,-0.0,151893.728,166875.03,158995.968,147107.612,153821.054,7627.887,147763.675,0,0,7576.749,51.138
33186,0,157501.48,23,5,10,1,-0.258819,0.965926,-1.0,-0.0,155391.562,167132.518,159631.76,146629.134,153799.599,7482.776,150018.704,0,0,7482.776,0.0
33187,0,155023.594,0,6,10,1,0.0,1.0,-1.0,-0.0,157501.48,164029.306,156883.664,146227.841,153786.919,7192.59,147831.004,0,0,7192.59,0.0
33188,0,151282.2,1,6,10,1,0.258819,0.965926,-1.0,-0.0,155023.594,158884.288,152528.44,145852.603,153775.847,7137.551,144144.649,0,0,7137.551,0.0
33189,0,146177.328,2,6,10,1,0.5,0.866025,-1.0,-0.0,151282.2,152376.202,146865.306,145535.849,153768.429,7013.514,139163.814,0,0,7013.514,0.0
33190,0,139825.008,3,6,10,1,0.707107,0.707107,-1.0,-0.0,146177.328,144659.16,139918.198,145277.563,153764.333,6830.187,132994.821,0,0,6830.187,0.0
33191,0,134765.874,4,6,10,1,0.866025,0.5,-1.0,-0.0,139825.008,138484.368,133666.19,145076.14,153763.779,6283.218,128482.656,0,0,6283.218,0.0
33192,0,131307.364,5,6,10,1,0.965926,0.258819,-1.0,-0.0,134765.874,133897.916,129822.862,144921.202,153770.325,5216.62,126090.744,0,0,5216.62,0.0
33193,0,128878.312,6,6,10,1,1.0,0.0,-1.0,-0.0,131307.364,131642.668,126989.814,144813.263,153779.161,4655.037,124223.275,0,0,4655.037,0.0
33194,0,127700.392,7,6,10,1,0.965926,-0.258819,-1.0,-0.0,128878.312,130128.198,125850.808,144698.081,153790.402,4058.415,123641.977,0,0,4058.415,0.0
33195,0,127870.624,8,6,10,1,0.866025,-0.5,-1.0,-0.0,127700.392,130396.076,125880.366,144596.922,153801.411,3620.012,124250.612,0,0,3620.012,0.0
33196,0,129862.356,9,6,10,1,0.707107,-0.707107,-1.0,-0.0,127870.624,133015.976,127470.996,144491.695,153813.258,3483.776,126378.58,0,0,3483.776,0.0
33197,0,133857.682,10,6,10,1,0.5,-0.866025,-1.0,-0.0,129862.356,138314.306,131500.09,144360.294,153827.492,3412.312,130445.37,0,0,3412.312,0.0
33198,0,139125.254,11,6,10,1,0.258819,-0.965926,-1.0,-0.0,133857.682,144761.69,136706.074,144174.602,153841.526,3474.836,135650.418,0,0,3404.766,70.07
33199,0,143010.924,12,6,10,1,0.0,-1.0,-1.0,-0.0,139125.254,149240.086,140751.906,143939.75,153855.926,4472.139,138538.785,0,0,3284.518,1187.621
33200,0,144438.046,13,6,10,1,-0.258819,-0.965926,-1.0,-0.0,143010.924,151159.404,142573.222,143680.202,153869.372,5977.234,138460.812,0,0,2827.099,3150.135
33201,0,144095.516,14,6,10,1,-0.5,-0.866025,-1.0,-0.0,144438.046,151317.484,142702.478,143400.145,153880.472,6421.201,137674.315,0,0,2550.469,3870.732
33202,0,144165.566,15,6,10,1,-0.707107,-0.707107,-1.0,-0.0,144095.516,150911.664,143213.952,143099.23,153888.764,6196.799,137968.767,0,0,2353.255,3843.544
33203,0,143851.6,16,6,10,1,-0.866025,-0.5,-1.0,-0.0,144165.566,150182.324,144299.808,142818.143,153894.428,6243.617,137607.983,0,0,2245.477,3998.14
33204,0,142171.074,17,6,10,1,-0.965926,-0.258819,-1.0,-0.0,143851.6,148321.218,144611.12,142554.362,153891.761,6378.263,135792.811,0,1,2230.023,4148.24
33205,0,141795.662,18,6,10,1,-1.0,-0.0,-1.0,-0.0,142171.074,147335.562,144338.788,142298.106,153877.237,6520.263,135275.399,0,1,2216.915,4303.348
33206,0,142608.394,19,6,10,1,-0.965926,0.258819,-1.0,-0.0,141795.662,146840.896,144683.05,142067.277,153862.099,6619.826,135988.568,0,1,2221.972,4397.854
33207,0,146229.354,20,6,10,1,-0.866025,0.5,-1.0,-0.0,142608.394,148782.612,147583.138,141890.923,153849.75,5873.358,140355.996,0,1,2206.393,3666.965
33208,0,151879.838,21,6,10,1,-0.707107,0.707107,-1.0,-0.0,146229.354,151893.728,152087.558,141784.537,153841.691,3553.032,148326.806,0,1,2054.234,1498.798
33209,0,158093.922,22,6,10,1,-0.5,0.866025,-1.0,-0.0,151879.838,155391.562,157229.182,141783.958,153840.455,1957.372,156136.55,0,0,1870.752,86.62
33210,0,162700.438,23,6,10,1,-0.258819,0.965926,-1.0,-0.0,158093.922,157501.48,161671.834,141896.557,153845.602,1940.462,160759.976,0,0,1940.462,0.0
33211,0,160717.126,0,0,10,0,0.0,1.0,-1.0,-0.0,162700.438,155023.594,160396.026,142113.18,153851.725,2082.341,158634.785,0,0,2082.341,0.0
33212,0,156178.696,1,0,10,0,0.258819,0.965926,-1.0,-0.0,160717.126,151282.2,155087.088,142350.411,153853.636,2283.023,153895.673,0,0,2283.023,0.0
33213,0,149894.052,2,0,10,0,0.5,0.866025,-1.0,-0.0,156178.696,146177.328,148091.638,142554.431,153860.134,2542.256,147351.796,0,0,2542.256,0.0
33214,0,143260.214,3,0,10,0,0.707107,0.707107,-1.0,-0.0,149894.052,139825.008,141476.706,142709.295,153870.863,3098.69,140161.524,0,0,3098.69,0.0
33215,0,139247.408,4,0,10,0,0.866025,0.5,-1.0,-0.0,143260.214,134765.874,136227.636,142852.428,153881.479,3674.118,135573.29,0,0,3674.118,0.0
33216,0,136947.9,5,0,10,0,0.965926,0.258819,-1.0,-0.0,139247.408,131307.364,133643.468,143039.159,153899.454,3975.457,132972.443,0,0,3975.457,0.0
33217,0,136385.394,6,0,10,0,1.0,0.0,-1.0,-0.0,136947.9,128878.312,132334.072,143274.181,153919.123,4286.558,132098.836,0,0,4286.558,0.0
33218,0,137349.438,7,0,10,0,0.965926,-0.258819,-1.0,-0.0,136385.394,127700.392,132570.858,143586.976,153943.238,4331.231,133018.207,0,0,4331.231,0.0
33219,0,141420.478,8,0,10,0,0.866025,-0.5,-1.0,-0.0,137349.438,127870.624,135507.988,143989.02,153971.682,4411.945,137008.533,0,0,4411.945,0.0
33220,0,150857.204,9,0,10,0,0.707107,-0.707107,-1.0,-0.0,141420.478,129862.356,144411.964,144553.597,154006.875,4568.145,146289.059,0,0,4568.145,0.0
33221,0,166279.064,10,0,10,0,0.5,-0.866025,-1.0,-0.0,150857.204,133857.682,158451.57,145428.383,154045.24,4872.002,161407.062,0,0,4872.002,0.0
33222,0,177522.238,11,0,10,0,0.258819,-0.965926,-1.0,-0.0,166279.064,139125.254,168502.752,146779.273,154091.832,5291.558,172230.68,0,0,5210.739,80.819
33223,0,178609.52,12,0,10,0,0.0,-1.0,-1.0,-0.0,177522.238,143010.924,169869.448,148379.148,154145.519,7378.6,171230.92,0,0,5825.911,1552.689
33224,0,173929.906,13,0,10,0,-0.258819,-0.965926,-1.0,-0.0,178609.52,144438.046,168331.704,149862.423,154197.544,9154.889,164775.017,0,0,5317.452,3837.437
33225,0,169571.634,14,0,10,0,-0.5,-0.866025,-1.0,-0.0,173929.906,144095.516,166707.27,151091.25,154230.866,8626.095,160945.539,0,0,3986.335,4639.76
33226,0,165646.088,15,0,10,0,-0.707107,-0.707107,-1.0,-0.0,169571.634,144165.566,165594.186,152152.755,154247.916,8697.198,156948.89,0,0,4028.573,4668.625
33227,0,162658.456,16,0,10,0,-0.866025,-0.5,-1.0,-0.0,165646.088,143851.6,165425.852,153047.777,154248.225,9052.65,153605.806,0,0,4472.279,4580.371
33228,0,161090.578,17,0,10,0,-0.965926,-0.258819,-1.0,-0.0,162658.456,142171.074,165611.618,153831.396,154231.752,9188.188,151902.39,0,1,4616.167,4572.021
33229,0,159870.336,18,0,10,0,-1.0,-0.0,-1.0,-0.0,161090.578,141795.662,164706.728,154619.708,154204.841,9256.992,150613.344,0,1,4667.358,4589.634
33230,0,159945.448,19,0,10,0,-0.965926,0.258819,-1.0,-0.0,159870.336,142608.394,163884.342,155372.82,154176.053,9201.011,150744.437,0,1,4703.762,4497.249
33231,0,162624.724,20,0,10,0,-0.866025,0.5,-1.0,-0.0,159945.448,146229.354,165629.25,156095.197,154152.607,8367.253,154257.471,0,1,4675.538,3691.715
33232,0,166837.02,21,0,10,0,-0.707107,0.707107,-1.0,-0.0,162624.724,151879.838,168786.672,156778.338,154134.723,5967.287,160869.733,0,1,4527.966,1439.321
33233,0,171703.234,22,0,10,0,-0.5,0.866025,-1.0,-0.0,166837.02,158093.922,172898.2,157401.553,154123.118,4330.522,167372.712,0,0,4256.687,73.835
33234,0,174571.334,23,0,10,0,-0.258819,0.965926,-1.0,-0.0,171703.234,162700.438,175570.7,157968.608,154116.005,4750.069,169821.265,0,0,4750.069,0.0
33235,0,171382.638,0,1,10,0,0.0,1.0,-1.0,-0.0,174571.334,160717.126,171842.538,158463.229,154110.057,5391.231,165991.407,0,0,5391.231,0.0
33236,0,165414.394,1,1,10,0,0.258819,0.965926,-1.0,-0.0,171382.638,156178.696,164732.858,158907.625,154107.319,6064.804,159349.59,0,0,6064.804,0.0
33237,0,157619.33,2,1,10,0,0.5,0.866025,-1.0,-0.0,165414.394,149894.052,155620.126,159292.446,154111.376,6336.928,151282.402,0,0,6336.928,0.0
33238,0,149842.784,3,1,10,0,0.707107,0.707107,-1.0,-0.0,157619.33,143260.214,147644.26,159614.332,154123.276,6770.567,143072.217,0,0,6770.567,0.0
33239,0,144584.202,4,1,10,0,0.866025,0.5,-1.0,-0.0,149842.784,139247.408,141453.79,159888.606,154136.363,6994.726,137589.476,0,0,6994.726,0.0
33240,0,142004.366,5,1,10,0,0.965926,0.258819,-1.0,-0.0,144584.202,136947.9,137571.632,160110.973,154154.996,6982.223,135022.143,0,0,6982.223,0.0
33241,0,140740.684,6,1,10,0,1.0,0.0,-1.0,-0.0,142004.366,136385.394,135662.194,160321.659,154181.381,6988.12,133752.564,0,0,6988.12,0.0
33242,0,141121.084,7,1,10,0,0.965926,-0.258819,-1.0,-0.0,140740.684,137349.438,135090.804,160503.129,154211.61,7100.225,134020.859,0,0,7100.225,0.0
33243,0,144445.518,8,1,10,0,0.866025,-0.5,-1.0,-0.0,141121.084,141420.478,137760.756,160660.281,154247.505,6903.851,137541.667,0,0,6903.851,0.0
33244,0,153625.09,9,1,10,0,0.707107,-0.707107,-1.0,-0.0,144445.518,150857.204,145719.312,160786.324,154287.295,7043.98,146581.11,0,0,7043.98,0.0
33245,0,168630.262,10,1,10,0,0.5,-0.866025,-1.0,-0.0,153625.09,166279.064,159417.96,160901.653,154334.353,7288.472,161341.79,0,0,7288.472,0.0
33246,0,178535.06,11,1,10,0,0.258819,-0.965926,-1.0,-0.0,168630.262,177522.238,168595.95,160999.619,154389.188,7452.955,171082.105,0,0,7380.359,72.596
33247,0,178198.716,12,1,10,0,0.0,-1.0,-1.0,-0.0,178535.06,178609.52,169114.254,161041.82,154448.35,8548.259,169650.457,0,0,7169.515,1378.744
33248,0,172584.252,13,1,10,0,-0.258819,-0.965926,-1.0,-0.0,178198.716,173929.906,166933.512,161024.704,154502.424,9892.88,162691.372,0,0,6300.734,3592.146
33249,0,168118.804,14,1,10,0,-0.5,-0.866025,-1.0,-0.0,172584.252,169571.634,165597.398,160968.635,154536.059,9328.105,158790.699,0,0,4929.106,4398.999
33250,0,165472.898,15,1,10,0,-0.707107,-0.707107,-1.0,-0.0,168118.804,165646.088,164452.104,160908.1,154551.068,8850.928,156621.97,0,0,4405.049,4445.879
33251,0,163814.858,16,1,10,0,-0.866025,-0.5,-1.0,-0.0,165472.898,162658.456,164999.55,160900.884,154557.144,8712.385,155102.473,0,0,4332.826,4379.559
33252,0,163843.014,17,1,10,0,-0.965926,-0.258819,-1.0,-0.0,163814.858,161090.578,165429.97,160949.067,154550.092,9080.883,154762.131,0,1,4697.021,4383.862
33253,0,163763.024,18,1,10,0,-1.0,-0.0,-1.0,-0.0,163843.014,159870.336,164541.196,161063.752,154540.646,9603.704,154159.32,0,1,5198.558,4405.146
33254,0,164991.24,19,1,10,0,-0.965926,0.258819,-1.0,-0.0,163763.024,159945.448,163504.74,161225.947,154536.014,10048.969,154942.271,0,1,5791.817,4257.152
33255,0,167836.506,20,1,10,0,-0.866025,0.5,-1.0,-0.0,164991.24,162624.724,164756.92,161436.189,154544.862,8845.365,158991.141,0,1,5507.027,3338.338
33256,0,171061.658,21,1,10,0,-0.707107,0.707107,-1.0,-0.0,167836.506,166837.02,167393.808,161653.346,154563.193,6307.881,164753.777,0,1,5185.709,1122.172
33257,0,174526.592,22,1,10,0,-0.5,0.866025,-1.0,-0.0,171061.658,171703.234,171110.706,161829.373,154585.026,5453.473,169073.119,0,0,5403.109,50.364
33258,0,176557.518,23,1,10,0,-0.258819,0.965926,-1.0,-0.0,174526.592,174571.334,174041.966,161947.013,154605.358,5881.907,170675.611,0,0,5866.943,14.964
